simulation_id,event_type,view_id,V_bus_1,V_bus_2,f_gen_1,f_gen_2,PQ_gen,V1_pre,V1_min,V1_max,delta_V1,sag_duration_V1,recovery_time_V1,V2_pre,V2_min,V2_max,delta_V2,sag_duration_V2,recovery_time_V2,f1_pre,f1_min,f1_max,delta_f1,ROCOF_numerico_f1,t_nadir_f1,settling_time_f1,f2_pre,f2_min,f2_max,delta_f2,ROCOF_numerico_f2,t_nadir_f2,settling_time_f2,P_pre,P_min,P_max,delta_P,Q_pre,Q_min,Q_max,delta_Q
load_increase_B26_F165,load_increase,46,7,38,5,7,6,0.953428494064471,0.950957411948893,0.953589311111576,-0.00134165851141044,0,0.98300025753095,1.02650112277428,1.01918057221493,1.02731372271577,-0.00136570141301862,0,0.0282498886934393,59.9999949130723,59.7821864872924,59.9999943446027,-0.163823541600706,-0.00424222336395669,6.86988429210896,15.8151079160671,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,47,1,20,6,9,6,1.02689638912936,1.02588602292655,1.02800512588234,-0.000142824913659689,0,0.000111387859190515,0.987464538640993,0.983270973016894,0.987714310827214,-0.00185306510353611,0,1.04046451925862,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,59.9999948530335,59.7823902827723,59.9999937595388,-0.163745027420035,-0.204513498015966,7.94663734405449,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,48,19,23,8,9,6,0.990604210848697,0.986736100532173,0.990735585779932,-0.00173436032158303,0,1.04046451925862,1.02167685351485,1.0185146954,1.02167644552061,-0.001777860653144,0,0.17368197127295,59.9999936918416,59.7854678622699,59.9999929808452,-0.163675147791125,-0.191539970082664,7.83974878803762,15.9489228302742,59.9999948530335,59.7823902827723,59.9999937595388,-0.163745027420035,-0.204513498015966,7.94663734405449,15.8729217141823,646.129526212919,646.129856362282,658.886477476103,9.01212125975235,221.895491666939,221.895634079564,226.76728267754,4.70336638575785
load_increase_B26_F165,load_increase,49,10,14,1,5,7,0.965720649152829,0.962893297365467,0.965720272081748,-0.00151341191395304,0,0.98300025753095,0.965188010297433,0.962157221099543,0.965187625896465,-0.00170109956694875,0,0.98300025753095,59.9999934559826,59.7858062580777,59.9999929154556,-0.163667327854029,-0.324218485942634,7.79300758179285,15.9489228302742,59.9999949130723,59.7821864872924,59.9999943446027,-0.163823541600706,-0.00424222336395669,6.86988429210896,15.8151079160671,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,50,3,13,2,3,7,0.994475020133488,0.991414436254724,0.99447465088492,-0.00143832398708743,0,0.0506370824661979,0.964270739573376,0.96137462512866,0.964270361507435,-0.00157850385305569,0,0.98300025753095,59.9999937660327,59.7845419172309,59.9999930308482,-0.163694453349152,-0.0240142175796839,7.83974878803762,15.9489228302742,59.9999938740924,59.7847112141499,59.9999931528418,-0.163707816697276,-0.0352178681899047,7.83974878803762,15.9489228302742,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,51,22,35,2,8,7,1.0229600920912,1.01976960976201,1.02295968149004,-0.00175271926310483,0,0.17368197127295,1.04940121508332,1.04663770355777,1.04940082684498,-0.00119901045298243,0,0.17368197127295,59.9999937660327,59.7845419172309,59.9999930308482,-0.163694453349152,-0.0240142175796839,7.83974878803762,15.9489228302742,59.9999936918416,59.7854678622699,59.9999929808452,-0.163675147791125,-0.191539970082664,7.83974878803762,15.9489228302742,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,52,12,25,3,7,7,0.945223588050834,0.942441033830641,0.945223215958439,-0.00150452824016345,0,0.98300025753095,1.02838004290673,1.02361883699826,1.02837976212162,-0.00250313680830305,0,0.000111387859190515,59.9999938740924,59.7847112141499,59.9999931528418,-0.163707816697276,-0.0352178681899047,7.83974878803762,15.9489228302742,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,53,5,9,4,7,7,0.958759400236745,0.956104444580426,0.958799555373095,-0.00143239424741815,0,0.98300025753095,1.02020766358892,1.01899476441404,1.02070802042542,-0.000636230180544484,0,4.34098778245144,59.9999944662808,59.7849054970868,59.9999937866105,-0.163768818373484,-0.0787389650738844,7.83974878803762,15.8729217141823,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,54,27,30,5,7,7,1.0020543707611,0.995941420687145,1.00205397218291,-0.00359544313212889,0,0.0506370824661979,1.04990040987001,1.04793127477317,1.05057694715818,-0.000194731527713099,0,0.000111387859190515,59.9999949130723,59.7821864872924,59.9999943446027,-0.163823541600706,-0.00424222336395669,6.86988429210896,15.8151079160671,59.9999944671441,59.7846505920695,59.9999939609786,-0.163764309296937,-0.0700600640862895,7.9110078253822,15.8729217141823,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
load_increase_B26_F165,load_increase,55,14,39,6,9,7,0.965188010297433,0.962157221099543,0.965187625896465,-0.00170109956694875,0,0.98300025753095,1.03000013409431,1.02968786061748,1.03027648391675,-0.0001215486432109,0,0.000111387859190515,59.9999943494354,59.784492818581,59.9999939661539,-0.163765519511344,-0.0595345160867372,7.9110078253822,15.8729217141823,59.9999948530335,59.7823902827723,59.9999937595388,-0.163745027420035,-0.204513498015966,7.94663734405449,15.8729217141823,525.642776165619,525.643092250139,533.267355003874,7.44279984382649,188.546381008994,188.546577690938,193.059844189127,3.50997228861985
