time,P_generator,Q_generator,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01,f_gen_02,f_gen_03,f_gen_04,f_gen_05,f_gen_06,f_gen_07,f_gen_08,f_gen_09,f_gen_10
4,8.21975920290664,0.436264130866786,1.02689606579737,1.02001635802899,0.994474465580119,0.960052590227171,0.958758922817539,0.959595315510349,0.953428029859015,0.95459805728496,1.02020736933611,0.965720173133825,0.962489427966718,0.945223112256906,0.964270246369647,0.965187468760816,0.973078414195089,0.991036602872841,0.99506949163821,0.99342165106793,0.990603378335712,0.98746366674044,0.997578764185423,1.02295919730862,1.0216759781439,0.999263286807357,1.0283795896749,1.01926630164122,1.00205369268475,1.0198024041818,1.0210922181569,1.04990010170616,0.98200016775538,0.984100161887844,0.997200156452905,1.01230022407836,1.0494002435105,1.06360020835547,1.02750011048951,1.026500260529,1.03000003186342,0.999999971516282,0.99999996725216,0.99999996672787,0.999999963230945,0.999999958394424,0.99999996356321,0.999999963187924,0.999999970009891,0.999999963458649,0.999999985769025
4.2,8.21975834663593,0.436263914286599,1.02689613996347,1.02001645430203,0.994474572342252,0.96005270420544,0.958759041284802,0.959595435054669,0.953428147288489,0.954598173427453,1.02020744554709,0.965720290357684,0.962489546313862,0.94522322759972,0.964270363144853,0.965187585341465,0.973078533638775,0.991036724711847,0.995069608597725,0.993421764612862,0.990603512336683,0.987463810658141,0.997578880316866,1.02295930569628,1.02167608675109,0.999263408269145,1.02837966706448,1.01926640878079,1.00205380342646,1.01980252341582,1.02109233911497,1.04990016838843,0.982000289511678,0.984100272238362,0.997200282044129,1.01230038134115,1.04940034007144,1.06360030189172,1.02750018054603,1.02650038028322,1.03000005682327,0.99999997202212,0.999999969770523,0.999999969947261,0.999999967934546,0.99999996555208,0.999999969215466,0.999999969490755,0.999999970930274,0.999999968899051,0.999999975293818
4.4,8.21975904973814,0.436264122872478,1.02689613004498,1.02001645001408,0.994474568222775,0.960052696531421,0.958759030378783,0.959595423895217,0.953428135371807,0.95459816127944,1.02020743487216,0.965720281671533,0.962489536691514,0.945223218893242,0.964270355018498,0.965187578627467,0.973078531979235,0.991036725345611,0.995069607790088,0.993421762408864,0.990603521293442,0.987463821127891,0.997578881470367,1.02295930882057,1.02167609082055,0.999263409016498,1.02837966962673,1.01926640948012,1.00205380347692,1.019802524275,1.0210923405741,1.04990016796217,0.982000278261743,0.984100266506623,0.997200295918895,1.01230039445162,1.04940034501588,1.06360031464408,1.02750018722287,1.02650038418643,1.03000005333007,0.999999970480732,0.999999973650746,0.999999973699824,0.999999974587012,0.999999977682319,0.999999975488812,0.999999975151184,0.999999971259441,0.9999999750106,0.999999961570877
4.6,8.21976061584571,0.436264605463692,1.02689605827877,1.02001636847887,0.994474478841258,0.960052597566917,0.958758923942419,0.959595316341463,0.95342802837174,0.954598054933796,1.02020736126312,0.96572017956356,0.962489432350388,0.945223118077002,0.964270253847802,0.965187478969499,0.973078435470939,0.991036629466641,0.995069514354988,0.993421669952863,0.990603423502504,0.98746371546703,0.997578791985136,1.02295922880272,1.02167601201242,0.999263314045022,1.02837961261063,1.01926632725051,1.00205371688495,1.01980243413462,1.02109225024953,1.04990011547966,0.982000168598438,0.984100174512591,0.997200212628982,1.01230027940181,1.04940027691297,1.06360025910656,1.02750014055275,1.02650029866752,1.03000002909082,0.99999996667559,0.999999969603413,0.999999969669224,0.999999974007334,0.999999978338003,0.99999997294249,0.999999972220955,0.9999999679547,0.999999972722332,0.999999954227768
4.8,8.21976154819384,0.436264872170325,1.02689600216964,1.02001630112917,0.994474405900021,0.960052520990249,0.958758844072619,0.959595235903772,0.953427948494341,0.954597975576877,1.02020730671591,0.965720101898232,0.962489353459687,0.945223041419898,0.964270176474204,0.965187401373385,0.973078355722811,0.991036548188152,0.995069435779085,0.993421593108177,0.990603335608076,0.987463620095786,0.997578715664867,1.02295915941153,1.02167594322,0.999263233400319,1.02837956219265,1.01926625625825,1.00205364302459,1.01980235557567,1.02109217097422,1.0499000704765,0.982000088685137,0.984100103396716,0.997200134509729,1.01230017458013,1.04940021657302,1.06360020627108,1.02750009585228,1.02650022168841,1.03000001065302,0.999999959960635,0.999999958620351,0.999999959143612,0.999999961602245,0.999999962811073,0.999999960931427,0.999999961208776,0.999999959855464,0.999999961169036,0.999999955792298
5,8.21976107405285,0.436264639413944,1.0268960145823,1.02001631100523,0.994474417223659,0.960052535645927,0.958758861315699,0.959595253356095,0.953427966389587,0.954597993560007,1.02020732051321,0.965720116662804,0.962489369228628,0.945223056334965,0.964270191109533,0.965187415656207,0.973078368071919,0.991036559753809,0.995069446651969,0.993421604291702,0.990603346517839,0.987463632193641,0.997578725765509,1.02295916739932,1.02167595085208,0.99926324463335,1.0283795652573,1.01926626190615,1.00205365092448,1.01980235927223,1.02109217363606,1.04990007487768,0.982000106107823,0.98410011292559,0.997200141593193,1.01230018759727,1.0494002221971,1.06360020904575,1.02750009537395,1.02650022132615,1.03000001505292,0.999999951259126,0.999999949821628,0.999999949964241,0.999999946371167,0.999999943937599,0.999999947565325,0.999999947925583,0.999999950722444,0.999999948288118,0.999999959894143
5.2,8.21975970634931,0.436264117303303,1.02689607310375,1.02001637327705,0.994474484281604,0.960052605438146,0.958758934473322,0.959595326661747,0.953428040654469,0.954598067928085,1.02020737541483,0.965720184912018,0.962489439565689,0.945223124439232,0.964270259603533,0.965187485745001,0.973078442204022,0.991036636030198,0.995069519212646,0.99342167527576,0.990603428982638,0.987463722580617,0.997578797705021,1.02295923211458,1.02167601480873,0.999263320521503,1.02837960592073,1.01926632162466,1.00205371591215,1.01980242192262,1.02109223538484,1.04990011325307,0.982000172927207,0.984100167951921,0.997200212420721,1.01230028727474,1.04940027707178,1.06360025416642,1.02750012757677,1.02650027716797,1.03000003403028,0.999999946280212,0.999999947549981,0.999999946836828,0.999999941700591,0.999999937907763,0.999999942118064,0.999999941656065,0.999999946527498,0.999999943191809,0.999999958307816
5.4,8.21975873905732,0.436263762212271,1.02689610770232,1.02001640878971,0.994474522236222,0.960052642879384,0.958758972595759,0.959595364548279,0.953428079625029,0.954598107196571,1.02020740584764,0.965720220000395,0.962489475853903,0.945223159715769,0.964270295227724,0.965187523428349,0.973078485165947,0.991036681441232,0.995069561779875,0.993421716419394,0.990603478790477,0.987463777779471,0.997578841795569,1.02295927256461,1.02167605495818,0.999263366194301,1.02837962828389,1.01926635599131,1.00205375368929,1.01980245792278,1.02109227070639,1.04990013377629,0.982000203069727,0.984100193879328,0.99720025569406,1.01230034888641,1.04940031154449,1.06360028289982,1.02750014493863,1.02650030844747,1.03000004493453,0.999999948194253,0.999999948944591,0.999999948731281,0.999999948195019,0.999999947236985,0.999999947250657,0.999999947162617,0.999999948448502,0.999999948029343,0.999999949511672
5.6,8.21975918890315,0.436263817841338,1.02689607298735,1.02001636505106,0.99447447567729,0.960052594614528,0.958758922576198,0.959595314136477,0.953428029829561,0.954598057827635,1.02020737254956,0.965720170556864,0.962489425919906,0.945223111123731,0.964270246107856,0.965187474514249,0.973078435591647,0.991036631179701,0.995069512284578,0.993421667818333,0.990603426336695,0.987463722064413,0.997578794335487,1.02295922904738,1.02167601202395,0.999263316276891,1.02837959383656,1.01926630825598,1.00205370550659,1.01980240315898,1.02109221473222,1.04990010197365,0.982000152428297,0.98410014654129,0.997200208464928,1.01230028895028,1.04940027288597,1.06360025019644,1.02750011401792,1.02650025228838,1.03000003361826,0.99999995147783,0.999999951004234,0.999999951997217,0.999999955721633,0.999999959114146,0.999999955737699,0.999999956053283,0.999999951703476,0.999999955849059,0.999999940145526
5.8,8.21976069432884,0.436264110403885,1.026895992815,1.02001626693313,0.99447437043028,0.960052485812018,0.958758810108635,0.959595201018126,0.95342791750285,0.954597946224711,1.02020729587712,0.965720060489102,0.962489314400275,0.945223002574656,0.9642701363519,0.965187364184139,0.973078321530697,0.991036514623731,0.995069398679837,0.993421556823728,0.990603304249999,0.987463591831319,0.997578682750079,1.0229591259017,1.0216759098251,0.999263199910005,1.02837951915837,1.01926620133237,1.00205359633999,1.01980228110015,1.02109209054269,1.04990003461562,0.982000042538429,0.984100045008772,0.997200098244969,1.01230014810996,1.0494001817517,1.06360017074988,1.02750004817903,1.02650012972737,1.0300000074973,0.999999950228938,0.999999951952489,0.9999999526665,0.999999956367514,0.999999959990396,0.999999956641418,0.999999956279,0.99999995138168,0.999999956933298,0.999999938161915
6,8.21976161224116,0.436264253120774,1.02689593631717,1.02001619402533,0.994474290836531,0.960052400757233,0.958758721126519,0.959595111130572,0.953427829190515,0.954597858876376,1.02020723837608,0.965719972463716,0.962489225498837,0.945222916093406,0.964270048964186,0.965187277651906,0.97307823504929,0.991036427352383,0.995069313340132,0.993421473317022,0.990603212129879,0.987463494632401,0.997578600041002,1.02295904944335,1.0216758336106,0.999263113093295,1.02837946126722,1.01926611980663,1.00205351367029,1.01980218767851,1.02109199520566,1.04989998408365,0.981999949723584,0.984099960844054,0.997200013153713,1.01230004373813,1.04940011409145,1.06360010776474,1.02749999562996,1.02650003464501,1.02999998856707,0.999999946510104,0.999999949326999,0.999999948888079,0.999999949276094,0.99999994948727,0.999999948187558,0.999999947979399,0.999999947504552,0.99999994911225,0.999999944824168
